label	sentence	w_index
0	They seem to think that you can ask a businessman what his requirements are and get an answer that equivalent to a preliminary system specification.	19
0	An effective analyst provides the same service to the business as a medical professional provides to the patient.	12
0	And you ca n't develop a prototype system because the users have n't got a idea what they want .	15
0	"But once the user sees the system , methods of communication will open ."	8
0	"But once the user sees the potential of the system , a change in attitude occurs ."	16
0	"But this can be counter-productive , as it stopped communication between the systems analyst and the user ."	8
0	"Oil slicks in Alaska and elsewhere helped Vikoma , the group 's environmental cleaning equipment manufacturer , which specialises in separating oil from water , and although Salvesen brick , is decline in the second half from a 30 to 40 per cent cut in demand as housebuilding declines , the first half was prosperous and full year trading profit should be on a level with 1988 , says finance director Brian Fidler ."	31
0	Avon path warily .	1
0	"Other recently depressed stores , and companies with businesses similar to Dixons , rose in value ."	15
0	Properties continued to perform well as British Land produced a complicated scheme to liquidation the value of its property portfolio.	12
0	"Berg was also an agent of the Office of Strategic Services , which was later to create the CIA ."	17
0	THE INTIFADA is a people 's peaceful protest against occupation .	7
0	"While the entire network of popular committees , local institutions and the general public constitute the primary commanders in the battle of civilian disobedience and of constructing a political infrastructure , a rotating Unified National Command acts in the role of leadership body , issuing a bi-monthly directive outlining policy and determining specific resistance programmes ."	16
0	"While the entire network of popular committees , local institutions and the general public constitute the participants in the battle of civilian disobedience and of constructing a political infrastructure , a rotating Unified National Command acts in the role of field-general , issuing a bi-monthly directive outlining policy and determining specific resistance programmes ."	17
0	"While the entire network of popular committees , local institutions and the general public constitute the participants in the struggle of civilian disobedience and of constructing a political infrastructure , a rotating Unified National Command acts in the role of field-general , issuing a bi-monthly directive outlining policy and determining specific resistance programmes ."	20
0	"While the entire network of popular committees , local institutions and the general public constitute the participants in the battle of civilian disobedience and of constructing a political infrastructure , a rotating Unified National Command headquarters in the role of field-general , issuing a bi-monthly directive outlining policy and determining specific resistance programmes ."	36
0	"While the entire network of popular committees , local institutions and the general public constitute the participants in the battle of civilian disobedience and of constructing a political infrastructure , a rotating Unified National Command acts in the role of field-general , issuing a bi-monthly directive outlining policy and determining specific resistance programmes ."	39
