label	sentence	w_index
0	"Hilda Amiel, alleged to be the very godmother of fake art, has been arraigned for her part in what the US Attorney calls the single largest worldwide source and distribution network of bogus prints."	29
0	"It has now been copied into INGRES, a relational database management system, permitting queries to be made about subsets of the data; for instance, all males between the ages of 25 and 64 suffering from laryngeal cancer."	36
0	The above equation is spite of its utmost simplicity represents an extremely good guess.	2
0	But we don't need a bouncer on	5
0	If the weather had held and still been hot and dry would they have dug deeper?	2
0	"Sir: I was interested by your juxtaposition of Poll predicts 42-seat majority for Labour with Tories hold on( 30 September), the latter referring, of course, to the Conservative victory in Wandsworth, the significance of which appears to have been almost totally ignored by the media."	32
0	"Today the people of Montenegro fulfill the wish of their first and last king guided by innate love and respect for their history, he went on."	7
0	One for those who travel by aircraft and one for those who travel by train between London and Paris.	3
0	"Conversely, throughout this period Government Ministers strenuously denied that unemployment and social deprivation were significant causes of urban unrest."	18
0	Stable prosperity can be achieved throughout the world provided the environment is nurtured and safeguarded( Thatcher 1988).	1
0	"He recalled what he knew about them, that their father earned a precarious living as a painter whose innocuous, prettified watercolours were sold in cafÃ¯Â¿Â½Ã¯Â¿Â½Ã¯Â¿Â½s and tourist shops along the coast and that their mother had been desperately ill with cancer."	2
0	Spring comes late to this windbitten and rain-soaked valley.	0
0	Of course it can never be known whether the right answer has been reached( unless somebody dredges up a living fossil from the depths of the ocean) there are only varying degrees of probability.	15
0	"In addition to the work being carried out in the UNEP HQ at Nairobi and in the GEMS/GRID site in Geneva, a series of GRID regional nodes are now being set up world-wide, each equipped with the same hardware and software and local subsets of the data."	38
0	"Hold my hand nicely sweetheart, there's a good girl we're coming up to a busy road in a minute and it's dangerous Walk nicely darling, there's a good girl walk nicely just stand still a minute sweetheart hold my hand Charlotte please hold my hand there's a good girl."	2
0	What criteria would police and immigration officials use in their search for potential terrorists on a train that they could not use at a static checkpoint or airport?	25
0	"He was in agreement with my suggestion that the property be sold and before he returned to college in the autumn of 1976, he took my advice and placed house and lands in the hands of an estate agent."	17
0	The consequences for some nations or subgroups in a population of being without access to environmental data or the tools for analysing them while others have such access are potentially profound as the European Commission has recognized in issuing a directive on public access to environmental data( CEC 1990d) yet space limitations have also precluded their discussion.	24
0	"There are powerful arguments in favour of saying that there are other killings where an intent to kill can not be established, and yet where the moral or social culpability is equal to that in most intentional killings."	3
0	"By the same token the free-swimming trilobite may be expected to have a very wide geographical distribution, for oceans would be no barrier to it."	16
